year,appeal_number,use_variance,dimensional_variance,confidence,reason
2020,HA-2020-001366,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-001286,False,True,medium,Dimensional: Addition
2020,ZP-2020-001625,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-003516,True,False,high,Use: X units/families
2020,ZP-2020-002568,False,False,low,No clear pattern matched
2020,1057495,False,False,low,No clear pattern matched
2020,1052987,False,True,medium,Dimensional: Parking spaces
2020,HA-2020-001390,True,True,medium,Both: X units/families + Roof deck
2020,HA-2020-001391,False,False,low,No clear pattern matched
2020,HA-2020-001392,False,False,low,No clear pattern matched
2020,1053303,False,False,low,No clear pattern matched
2020,1052119,True,False,high,Use: X units/families
2020,ZP-2020-000556,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-002021,False,False,low,No clear pattern matched
2020,ZP-2020-001903,False,True,medium,Dimensional: Addition
2020,HA-2020-001394,False,False,low,No clear pattern matched
2020,ZP-2020-003409,False,False,low,No clear pattern matched
2020,ZP-2020-001869,True,True,medium,Both: Multifamily household living + Erection of structure
2020,HA-2020-001398,True,True,medium,Both: For use as retail + Erection of structure
2020,ZP-2020-003363,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-002541,True,False,high,Use: X units/families
2020,ZP-2020-002128,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-002766,True,False,high,Use: Multifamily household living
2020,1055935,True,True,medium,Both: For use as household living + Erection of structure
2020,HA-2020-001403,False,False,low,No clear pattern matched
2020,ZP-2020-002092,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-002632,False,False,low,No clear pattern matched
2020,ZP-2020-001231,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-000103,True,False,high,Use: For use as household living
2020,ZP-2020-002577,False,False,low,No clear pattern matched
2020,ZP-2020-002949,True,True,medium,Both: For use as X-family household living + Erection of structure
2020,ZP-2020-003199,False,False,low,No clear pattern matched
2020,1053015,False,False,low,No clear pattern matched
2020,ZP-2020-001401,True,True,medium,Both: X units/families + Erection of structure
2020,ZP-2020-000277,True,True,medium,Both: Multifamily household living + Parking spaces
2020,ZP-2020-000573,True,True,medium,Both: X dwelling units + Erection of structure
2020,ZP-2020-001193,False,False,low,No clear pattern matched
2020,HA-2020-001449,False,False,low,No clear pattern matched
2020,ZP-2020-000469,False,False,low,No clear pattern matched
2020,ZP-2020-002162,True,True,medium,Both: X units/families + Lot line relocation
2020,ZP-2020-000582,True,True,medium,Both: For use as restaurant + Erection of structure
2020,HA-2020-001479,False,False,low,No clear pattern matched
2020,1056730,False,False,low,No clear pattern matched
2020,ZP-2020-001619,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-002043,True,True,medium,Both: X units/families + Erection of structure
2020,1055059,False,False,low,No clear pattern matched
2020,ZP-2020-000433,True,True,medium,Both: Office use + Erection of structure
2020,ZP-2020-002801,False,False,low,No clear pattern matched
2020,ZP-2020-003701,True,False,high,Use: Restaurant use
2020,ZP-2020-001644,False,False,low,No clear pattern matched
2020,HA-2020-001496,True,True,medium,Both: For use as household living + Erection of structure
2020,HA-2020-001499,True,True,medium,Both: X dwelling units + Erection of structure
2020,ZP-2020-001450,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-001494,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-001767,True,True,medium,Both: X units/families + Roof deck
2020,ZP-2020-001109,True,True,medium,Both: For use as restaurant + Erection of structure
2020,ZP-2020-001669,True,True,medium,Both: Restaurant use + New construction
2020,1056005,True,False,high,Use: X units/families
2020,ZP-2020-002095,False,False,low,No clear pattern matched
2020,ZP-2020-000253,False,False,unknown,No text available
2020,1049249,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-001640,True,True,medium,Both: Multifamily household living + Roof deck
2020,ZP-2020-003238,False,False,low,No clear pattern matched
2020,ZP-2020-001703,False,True,medium,Dimensional: X stories
2020,HA-2020-001546,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-003215,True,False,high,Use: X units/families
2020,1050881,True,True,medium,Both: X dwelling units + Erection of structure
2020,HA-2020-001548,False,False,low,No clear pattern matched
2020,HA-2020-001549,True,False,high,Use: Multifamily household living
2020,HA-2020-001550,False,True,medium,Dimensional: Parking spaces
2020,HA-2020-001551,False,False,low,No clear pattern matched
2020,ZP-2020-000486,True,True,medium,Both: X dwelling units + Erection of structure
2020,ZP-2020-002978,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-001370,False,False,low,No clear pattern matched
2020,ZP-2020-004982,True,False,high,Use: X dwelling units
2020,ZP-2020-002598,True,True,medium,Both: X units/families + Parking spaces
2020,ZP-2020-003231,False,False,low,No clear pattern matched
2020,ZP-2020-000447,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-003815,True,False,high,Use: Office use
2020,HA-2020-001594,False,False,low,No clear pattern matched
2020,HA-2020-001595,True,False,high,Use: Multifamily dwelling
2020,ZP-2020-002633,True,True,medium,Both: Multifamily household living + Roof deck
2020,ZP-2020-003262,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-001722,True,True,medium,Both: X units/families + Addition
2020,ZP-2020-003237,True,False,high,Use: X dwelling units
2020,ZP-2020-003226,False,False,low,No clear pattern matched
2020,ZP-2020-003460,False,True,medium,Dimensional: Addition
2020,1044685,True,False,high,Use: Restaurant use
2020,ZP-2020-003180,True,False,high,Use: Restaurant use
2020,ZP-2020-004900,True,False,high,Use: X units/families
2020,ZP-2020-004930,False,True,medium,Dimensional: Lot line
2020,ZP-2020-004678,True,False,high,Use: X dwelling units
2020,HA-2020-001677,False,False,low,No clear pattern matched
2020,ZP-2020-003983,True,False,high,Use: Restaurant use
2020,ZP-2020-004185,False,False,low,No clear pattern matched
2020,ZP-2020-005052,False,False,low,No clear pattern matched
2020,ZP-2020-003561,False,True,medium,Dimensional: Side yard setback
2020,HA-2020-001694,True,True,medium,Both: Multifamily household living + Addition
2020,ZP-2020-001201,True,False,high,Use: X units/families
2020,HA-2020-001701,True,True,medium,Both: Multifamily household living + Roof deck
2020,ZP-2020-002191,False,True,medium,Dimensional: Roof deck
2020,1026092,True,False,high,Use: Change of use
2020,1053877,True,False,high,Use: Change of use
2020,ZP-2020-001788,True,True,medium,Both: For use as household living + New construction
2020,ZP-2020-003054,True,True,medium,Both: X units/families + Addition
2020,ZP-2020-003978,True,False,high,Use: Office use
2020,ZP-2020-004290,True,True,medium,Both: X units/families + Parking spaces
2020,ZP-2020-003776,True,False,high,Use: Multifamily household living
2020,ZP-2020-003293,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-000827,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-003798,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-003799,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-003735,True,False,high,Use: X dwelling units
2020,ZP-2020-002111,True,False,high,Use: X dwelling units
2020,ZP-2020-005513,False,False,low,No clear pattern matched
2020,ZP-2020-002130,True,True,medium,Both: Change of use + Erection of structure
2020,ZP-2020-005511,True,False,high,Use: Short-term rental
2020,ZP-2020-000252,True,True,medium,Both: For use as X-family household living + Erection of structure
2020,ZP-2020-002749,False,False,low,No clear pattern matched
2020,ZP-2020-002803,False,False,low,No clear pattern matched
2020,ZP-2020-002808,False,False,low,No clear pattern matched
2020,ZP-2020-005123,True,False,high,Use: Office use
2020,ZP-2020-003351,False,False,low,No clear pattern matched
2020,ZP-2020-003339,False,True,medium,Dimensional: New construction
2020,ZP-2020-003171,False,False,low,No clear pattern matched
2020,1050223,True,True,medium,Both: Multifamily household living + Roof deck
2020,ZP-2020-000461,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-004722,True,True,medium,Both: Multifamily household living + Parking spaces
2020,ZP-2020-003933,True,False,high,Use: X dwelling units
2020,ZP-2020-003935,False,False,low,No clear pattern matched
2020,ZP-2020-003939,True,False,high,Use: X dwelling units
2020,ZP-2020-003473,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-004181,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-004661,True,True,medium,Both: For use as X-family household living + Roof deck
2020,ZP-2020-001312,True,True,medium,Both: Multifamily household living + Roof deck
2020,1056460,True,True,medium,Both: Multifamily household living + Erection of structure
2020,ZP-2020-001846,True,True,medium,Both: For use as X-family household living + Erection of structure
2020,ZP-2020-005755,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-001838,False,True,medium,Dimensional: New construction
2020,ZP-2020-003708,False,False,low,No clear pattern matched
2020,ZP-2020-005653,False,False,low,No clear pattern matched
2020,ZP-2020-004337,True,False,high,Use: X dwelling units
2020,ZP-2020-001573,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-005720,True,False,high,Use: Office use
2020,ZP-2020-005506,False,True,medium,Dimensional: Erection of structure
2020,ZP-2020-004929,True,False,high,Use: For use as office
2020,ZP-2020-004931,False,False,low,No clear pattern matched
2020,ZP-2020-004935,False,False,low,No clear pattern matched
2020,ZP-2020-004916,False,False,low,No clear pattern matched
2020,ZP-2020-004933,True,False,high,Use: Four-family dwelling
2020,ZP-2020-004934,True,False,high,Use: Multifamily household living
2020,ZP-2020-006165,False,False,low,No clear pattern matched
2020,ZP-2020-005960,True,False,high,Use: Multifamily household living
2020,ZP-2020-003372,True,True,medium,Both: For use as household living + Erection of structure
2020,ZP-2020-001550,True,True,medium,Both: X dwelling units + Erection of structure
2020,ZP-2020-002184,True,True,medium,Both: For use as household living + Parking spaces
2020,ZP-2020-003067,True,False,high,Use: Multifamily household living
2020,ZP-2020-005727,True,False,high,Use: Multifamily household living
2020,ZP-2020-004295,True,False,high,Use: X units/families
