appeal_number,year,is_multifamily,violations
34346,2018,False,Use Variance; Height; Loading / Service
34345,2018,False,Unclassified
34344,2018,False,Use Variance; Accessory Structure
34343,2018,True,Use Variance; Height; Loading / Service
34342,2018,True,Use Variance; Height; Loading / Service
34341,2018,True,Use Variance; Parking; Height; Accessory Structure
34340,2018,True,Use Variance; Accessory Structure
34339,2018,True,Use Variance; Accessory Structure
34338,2018,False,Use Variance; Height; Signage
34327,2018,False,Use Variance
34326,2018,False,Use Variance; Parking; Accessory Structure
34325,2018,True,Use Variance; Signage
34323,2018,True,Use Variance; Signage
34322,2018,True,Use Variance
34321,2018,True,Use Variance
34320,2018,True,Use Variance; Parking; Accessory Structure
34318,2018,True,Use Variance; Parking; Height; Accessory Structure
34317,2018,True,Use Variance; Parking; Height; Accessory Structure
34316,2018,False,Use Variance; Parking; Accessory Structure
34315,2018,True,Use Variance; Loading / Service
34314,2018,True,Use Variance
34313,2018,False,Use Variance; Height
34312,2018,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
34311,2018,True,Use Variance
34310,2018,False,Height
34309,2018,True,Use Variance
34305,2018,True,Use Variance; Parking; Accessory Structure
34304,2018,False,Use Variance; Parking; Accessory Structure
34299,2018,False,Use Variance; Parking; Height; Accessory Structure; Loading / Service
34297,2018,False,Use Variance; Accessory Structure
34295,2018,False,Use Variance; Accessory Structure
34293,2018,False,Use Variance; Parking; Height; Signage
34283,2018,False,Use Variance; Parking; Accessory Structure; Signage
34282,2018,False,Unclassified
34280,2018,True,Use Variance; Loading / Service
34279,2018,True,Use Variance
34278,2018,True,Use Variance; Height; Accessory Structure
34277,2018,True,Use Variance; Parking; Accessory Structure
34276,2018,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
34275,2018,False,Use Variance; Parking; Setback; Accessory Structure
34274,2018,True,Use Variance; Height
34269,2018,False,Height; Accessory Structure
34273,2018,True,Use Variance
34272,2018,False,Use Variance; Parking; Height; Accessory Structure; Signage; Loading / Service
34271,2018,True,Use Variance; Accessory Structure
34270,2018,True,Use Variance; Accessory Structure
34268,2018,False,Unclassified
34267,2018,False,Use Variance
34266,2018,False,Use Variance
34265,2018,False,Unclassified
34263,2018,False,Use Variance
34264,2018,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
34262,2018,True,Use Variance
34261,2018,False,Loading / Service
34260,2018,False,Use Variance; Accessory Structure
34259,2018,True,Use Variance
34255,2018,True,Use Variance; Height; Accessory Structure
34254,2018,True,Use Variance; Parking; Height; Accessory Structure
34253,2018,True,Use Variance
34252,2018,True,Accessory Structure
34249,2018,False,Use Variance; Parking
34248,2018,False,Accessory Structure
34247,2018,True,Use Variance; Parking; Height; Accessory Structure
34246,2018,False,Unclassified
34243,2018,False,Unclassified
34241,2018,False,Use Variance; Height
34240,2018,False,Use Variance; Accessory Structure
34239,2018,False,Unclassified
34238,2018,True,Use Variance
34237,2018,False,Parking; Accessory Structure
34236,2018,False,Use Variance; Parking; Accessory Structure
34235,2018,True,Use Variance
34234,2018,True,Use Variance
34233,2018,False,Accessory Structure; Signage; Loading / Service
34232,2018,False,Height
34231,2018,False,Use Variance
34230,2018,True,Use Variance
34229,2018,False,Height
34228,2018,True,Use Variance
34227,2018,True,Setback
34223,2018,False,Use Variance; Loading / Service
34222,2018,True,Use Variance; Parking; Accessory Structure
34221,2018,False,Unclassified
34220,2018,False,Use Variance; Accessory Structure
34204,2018,False,Use Variance; Accessory Structure; Signage
34203,2018,False,Use Variance; Accessory Structure
34202,2018,False,Use Variance; Height; Accessory Structure
34201,2018,True,Use Variance; Height; Accessory Structure
34198,2018,True,Use Variance; Height; Signage
34197,2018,False,Unclassified
34196,2018,False,Use Variance; Height; Accessory Structure
34195,2018,False,Use Variance; Height; Accessory Structure
34193,2018,True,Use Variance
34143,2018,True,Use Variance
34184,2018,True,Unclassified
34179,2018,True,Unclassified
34176,2018,False,Parking; Height; Accessory Structure
34161,2018,False,Use Variance; Accessory Structure
34160,2018,False,Unclassified
34159,2018,True,Use Variance; Parking; Accessory Structure
34158,2018,False,Use Variance; Height; Signage
34157,2018,True,Height
34156,2018,True,Use Variance
34155,2018,True,Use Variance; Height; Signage
34154,2018,False,Use Variance; Parking; Accessory Structure; Signage
34153,2018,True,Use Variance; Height
34152,2018,False,Use Variance; Height
34151,2018,True,Use Variance
34150,2018,True,Use Variance
34142,2018,True,Use Variance; Parking; Height; Accessory Structure
34141,2018,False,Use Variance; Parking; Setback; Accessory Structure
34140,2018,False,Use Variance; Height
34139,2018,False,Use Variance; Parking; Accessory Structure; Signage
34138,2018,True,Use Variance; Accessory Structure
34105,2018,False,Parking; Accessory Structure
34104,2018,True,Use Variance; Height; Accessory Structure
34103,2018,False,Parking; Height; Accessory Structure; Signage
34102,2018,False,Use Variance; Height
34091,2018,False,Use Variance; Height
34086,2018,False,Unclassified
34085,2018,True,Use Variance
34084,2018,True,Use Variance; Height
34083,2018,False,Use Variance; Height; Accessory Structure; Signage
34082,2018,True,Use Variance
34081,2018,True,Use Variance; Parking; Accessory Structure
34080,2018,True,Use Variance
34079,2018,False,Use Variance; Parking; Height; Accessory Structure
34078,2018,True,Use Variance
34077,2018,True,Use Variance; Parking; Height; Accessory Structure
34076,2018,False,Height
34075,2018,True,Use Variance; Height
34074,2018,True,Use Variance; Parking; Height; Accessory Structure
34073,2018,True,Use Variance; Parking; Height; Accessory Structure
34072,2018,False,Height; Signage
34071,2018,False,Use Variance; Accessory Structure; Signage; Loading / Service
34070,2018,True,Use Variance; Height; Loading / Service
34069,2018,True,Use Variance; Parking; Height; Accessory Structure
34068,2018,False,Use Variance; Parking; Accessory Structure
34067,2018,False,Use Variance; Parking; Accessory Structure
34066,2018,True,Use Variance; Height; Accessory Structure
34065,2018,True,Use Variance; Height
34064,2018,True,Accessory Structure
34060,2018,True,Use Variance
34059,2018,True,Use Variance; Accessory Structure
34057,2018,False,Use Variance
34056,2018,True,Use Variance; Height
34055,2018,True,Use Variance; Parking; Accessory Structure
34054,2018,True,Use Variance; Height; Loading / Service
34053,2018,False,Use Variance
34051,2018,True,Use Variance; Height; Accessory Structure; Loading / Service
34050,2018,False,Use Variance
34049,2018,False,Unclassified
34048,2018,True,Use Variance
34047,2018,False,Use Variance; Loading / Service
34046,2018,False,Use Variance; Parking; Height; Accessory Structure
34045,2018,False,Use Variance; Accessory Structure; Signage
34043,2018,False,Use Variance; Height; Loading / Service
34031,2018,True,Height
34030,2018,True,Use Variance
34029,2018,True,Use Variance; Accessory Structure
34028,2018,False,Use Variance; Accessory Structure
34027,2018,True,Use Variance; Height; Accessory Structure; Loading / Service
34026,2018,False,Use Variance; Accessory Structure
34025,2018,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
34024,2018,False,Use Variance; Parking; Accessory Structure
34023,2018,True,Use Variance; Height
34022,2018,True,Use Variance; Parking; Height; Accessory Structure
34021,2018,True,Use Variance
34019,2018,False,Use Variance; Parking; Height; Accessory Structure
34018,2018,False,Use Variance; Accessory Structure; Signage
34017,2018,True,Use Variance
34013,2018,False,Use Variance; Accessory Structure
34012,2018,False,Use Variance; Parking; Accessory Structure; Loading / Service
34011,2018,True,Height; Accessory Structure
34008,2018,False,Unclassified
34006,2018,False,Unclassified
33999,2018,True,Use Variance; Loading / Service
33998,2018,False,Use Variance; Parking; Accessory Structure
33997,2018,True,Use Variance; Height; Loading / Service
33904,2018,False,Use Variance; Height
33995,2018,False,Unclassified
33984,2018,True,Use Variance
33983,2018,True,Use Variance; Height
33982,2018,True,Use Variance
33979,2018,True,Use Variance
33976,2018,True,Use Variance
33974,2018,True,Use Variance; Loading / Service
33973,2018,True,Use Variance; Parking; Height; Accessory Structure
33971,2018,False,Use Variance; Accessory Structure
33969,2018,True,Use Variance; Loading / Service
33967,2018,False,Use Variance
33965,2018,True,Use Variance
33963,2018,True,Use Variance
33962,2018,True,Use Variance
33960,2018,False,Use Variance
33959,2018,False,Height
33958,2018,True,Use Variance
33957,2018,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
33956,2018,False,Use Variance; Parking; Accessory Structure
33954,2018,True,Use Variance
33951,2018,False,Unclassified
33949,2018,False,Unclassified
33948,2018,False,Height; Accessory Structure
33947,2018,False,Height; Accessory Structure
33945,2018,True,Height; Accessory Structure
33944,2018,True,Use Variance; Height
33929,2018,False,Use Variance; Height; Accessory Structure
33934,2018,True,Height; Accessory Structure
33933,2018,True,Use Variance
33932,2018,True,Use Variance; Parking; Height; Accessory Structure
33931,2018,True,Use Variance
33930,2018,True,Use Variance; Parking; Height; Accessory Structure
33928,2018,False,Use Variance; Accessory Structure; Signage
33927,2018,False,Use Variance; Parking; Signage
33926,2018,True,Use Variance
33925,2018,True,Use Variance; Height
33923,2018,True,Use Variance; Height; Loading / Service
33922,2018,True,Use Variance
33921,2018,False,Unclassified
33920,2018,True,Use Variance; Height
33919,2018,True,Height; Accessory Structure
33912,2018,False,Use Variance
33911,2018,True,Height
33910,2018,False,Use Variance
33909,2018,False,Use Variance; Accessory Structure
33907,2018,False,Use Variance; Height
33906,2018,False,Height; Accessory Structure
33905,2018,True,Use Variance
33903,2018,False,Use Variance; Height
33902,2018,True,Use Variance
33896,2018,False,Use Variance; Parking; Accessory Structure; Signage
33888,2018,False,Use Variance; Parking; Height; Accessory Structure
33887,2018,True,Use Variance; Height; Accessory Structure
33886,2018,True,Use Variance; Accessory Structure; Loading / Service
33885,2018,False,Unclassified
33884,2018,True,Use Variance
33878,2018,False,Use Variance; Height; Accessory Structure; Signage
33877,2018,True,Use Variance; Height
33876,2018,False,Unclassified
33874,2018,False,Use Variance; Parking; Height; Accessory Structure
33872,2018,False,Use Variance; Parking; Accessory Structure; Signage
33870,2018,False,Accessory Structure
33869,2018,True,Use Variance; Height
33868,2018,False,Use Variance; Accessory Structure
33867,2018,False,Use Variance; Accessory Structure; Loading / Service
33866,2018,False,Accessory Structure
33865,2018,False,Unclassified
33864,2018,False,Unclassified
33856,2018,False,Use Variance; Height; Accessory Structure; Signage
33855,2018,False,Use Variance; Height; Accessory Structure
33854,2018,False,Use Variance; Signage
33853,2018,True,Use Variance; Parking; Height; Accessory Structure
33852,2018,True,Use Variance
33851,2018,False,Height
33850,2018,False,Unclassified
33849,2018,True,Use Variance
33848,2018,False,Parking; Setback
33847,2018,False,Height; Accessory Structure
33846,2018,False,Signage
33845,2018,True,Use Variance
33844,2018,False,Unclassified
33843,2018,False,Use Variance; Parking; Height; Accessory Structure
33842,2018,True,Use Variance; Height; Signage
33841,2018,True,Use Variance
33839,2018,True,Use Variance; Height
33838,2018,False,Unclassified
33837,2018,False,Use Variance
33835,2018,False,Accessory Structure
33833,2018,False,Unclassified
33805,2018,False,Height; Accessory Structure
33804,2018,False,Use Variance; Parking; Accessory Structure
33803,2018,True,Use Variance
33801,2018,False,Height; Loading / Service
33799,2018,False,Use Variance; Parking; Height; Accessory Structure
33797,2018,True,Use Variance; Height; Accessory Structure
33796,2018,True,Parking; Accessory Structure
33795,2018,False,Use Variance; Height
33794,2018,False,Use Variance
33791,2018,True,Use Variance; Height
33790,2018,False,Use Variance; Parking; Height
33789,2018,True,Use Variance; Height; Accessory Structure
33788,2018,True,Use Variance; Parking; Accessory Structure
33780,2018,False,Unclassified
33779,2018,True,Use Variance; Height
33778,2018,True,Use Variance; Accessory Structure
33774,2018,False,Use Variance; Height
33772,2018,False,Use Variance
33771,2018,False,Use Variance
33766,2018,True,Use Variance; Parking; Height; Accessory Structure
33765,2018,True,Height
33760,2018,True,Use Variance; Parking; Height; Accessory Structure
33759,2018,False,Height; Accessory Structure
33758,2018,False,Use Variance; Parking; Height; Accessory Structure
33757,2018,False,Use Variance; Parking; Height; Accessory Structure
33756,2018,False,Use Variance; Parking; Accessory Structure
33755,2018,False,Use Variance; Accessory Structure
33754,2018,False,Use Variance; Parking; Accessory Structure
